,username,comment,date,likes
906,@AreYouFinnished,"The guy overpowered two officers, took a taser, and fired it at an officer. Let's say the police follow the CNN example, don't use deadly force. Guy runs, deploys taser on cop #1. Cop#2 is now alone. Seeing as both cops couldn't subdue him, what's to say cop #2 is also subdued, a weapon acquired, and an officer killed? He already showed belligerence and intent to resist. Had he simply ran, he wouldn't be dead. Had he simply ran, he would not be dead. But because he grabbed the taser and deployed it, he poses imminent danger to the officers, lethal force was justified",3 years ago,0
907,@bubgum00,"The guy resisted arrest, fought with both Officers, punched one in the face, stole the Officers taser then turned around to tase the Officer which if it hit him the Black guy could have taken the Cops gun so , the Cop shoots him..SELF DEFENSE BABY....If that idiot would have let those Officers put the cuffs on him he would still be alive.",3 years ago,0
908,@Jutubowiec1,Why it's  important to notify by media about skin color ?Is it racism or instigation?,3 years ago,0
909,@ugoudi8503,"Lets not mumble the facts here. The officers did not witness him driving and swerving and suspected intoxication. The guy was not driving under the influence of alcohol. He parked on private property and blocking a queue. He moved the vehicle based on the officer’s instruction. And they confronted him in a private property, presumably asleep, and they suspected he was drunk.",3 years ago,0
910,@gutz1981,"Say this dude landed that taser on the cop and knocked him out. Now the cop is helpless to be beaten to death by this guy. He was not unarmed and he was clearly acting dangerous. CNN, I am blaming you for all this hate between people right now cause you are doing all you can to keep this going for your own agenda.",3 years ago,1
911,@csknight8815,Shorten 45 minutes into about 1 minute sure,3 years ago,0
912,@maxmt4325,"The guy was a thug. Driving while intoxicated, resisting arrest, stealing the cops taser and firing at him. The cop had every right to defend himself. And they are trying to give him the death penatly. I hope the cop wins",3 years ago,0
913,@ODIINFIRE,Looks like murder,3 years ago,0
914,@averylogan6832,"Admit it, you came here for the comments.",3 years ago,0
915,@alanp9416,This is such manipulative bull shit. He was armed when he stole he taser from the cop and tried shooting him with it. This shitty news story doesn't emphasize hat part or show that clip.,3 years ago,1
916,@TheCombrade,"Yo got no idea what yo was doing, and it happened to be a bro in law enforcement.
Blaim the evolution, things happened as they were.",3 years ago,0
917,@davidhunt9143,"We have new videos! But because we're CNN, we're not showing you all of it",3 years ago,0
918,@SuperKelt,so   i guess  we issue butterfly nets to police officers when dealing with black  suspects  assaulting police  and trying to flee the scene... i guess just have him go sleep it off come back and buy him breakfast .?accountability goes the other way too.this isnt george floyd,3 years ago,0
919,@rasdasa,"Why are you not showing the part where he takes the officers taser and shoots it back at him?! Man, you people are so  dishonest, Jesus. Supposedly he also punched the cop in the face beforehand.",3 years ago,0
920,@alphaphotoandvideo,The black guy will never run away again lol,3 years ago,0
921,@manmadegod100,It was murder.,3 years ago,0
922,@williamphillips2671,"Sorry but you fought police and then ran, you don’t deserve to get away and do it again and possibly hurt someone next time",3 years ago,0
923,@Mcord11758,Cop deserves to be fired for not being professional enough to handle the situation without lethal force.  On the flip this guy resisted arrest and stole the officers taser and attempted to use it on the officer.  This will never result in a murder conviction and is not a good case to try and use to advance a police brutality agenda,3 years ago,0
924,@albertocortez5400,nice 45 second video cnn!,3 years ago,2
925,@stevengamber,Why run. This is why people get shot. When a cop said something just do it. Fight about it later,3 years ago,0
926,@nickking9568,Guy assaulted the police and it is his fault he is dead,3 years ago,0
927,@dabricorn6140,Fake news! He points something at the officer first! They are not showing this!,3 years ago,0
928,@Studderzify,Y'all wanna mention how he stole a cops taser? No? That would paint him in a bad way? Like he's a criminal with a criminal background and warrants? And yet the cop lost his job for doing HIS JOB. This country is on fire and all we care about is skin color,3 years ago,0
929,@xuechengouyang5309,Now you show me this?,3 years ago,0
930,@Raven-ox2nj,POLICE LIVES MATTER,3 years ago,0
931,@dzlf2504,Just like the news. Cut the film edit it. Then show to the public. 40 min video we'll show the camera on the ground.,3 years ago,0
932,@arshadmuhammad2246,Still dont know why they were arresting him. A guy is sleeping in his car and he gets arrests.  Dont know what the hell is this . Comments from pakistaan.,3 years ago,0
933,@rjdodgerz2776,Why resist arrest? It’s shit like that is what gets you shot. I’m sorry but this guy put himself in a bad situation.,3 years ago,0
934,@jeremygrillo7157,"I will be honest. They should not have shot him. It was murder.
But he was drunk and ffs he fell asleep in the drive through and blocked the traffic.
And why did he run away? It makes me so angry, he had no reason to run,  he had broken the law and was  going to prison to be processed for drunk driving. He would have been out by now. Don't fucking run.",3 years ago,0
935,@romeobordios7524,"Second wave of protest, I mean LOOTING ..",3 years ago,5
936,@sticksstones2757,100% Justified. Just sayin.,3 years ago,1
937,@HOTtNESS144k,"Another brother shot in the back while running away smmfh!?.... The LORD will avenge innocent blood shed of His people"" Joel3:21(NIV) and if you look at the earth HE is not a lair according to MATTHEW24! Anybody with any sense is focused on salvation so regardless if devils like these coming knocking on your door you already got the victory etherway it go!! Love Blessing and Strength to the family of the victim!!",3 years ago,0
938,@StreetKid..,I BLAME CNN FOR THIS,3 years ago,1
939,@radenwirahadian9069,Why cop didnt shot his leg??,3 years ago,0
940,@zerk1563,"It was cringeworthy to hear this many lies come out of this guy's mouth.... 
Then stole a cops taser and shot it at them? Lethal or not, it could have ended up that way if he had struck the officer and then took his gun.",3 years ago,0
941,@jayuyano10,He dropped his body camera cause he knew he was gonna shoot him,3 years ago,0
942,@dougpierce1407,Here we go again! Keep on fanning the flames CNN.,3 years ago,0
943,@patrickdoss25,"Fires a taser at him, responds the bullets... yeah the gun was not necessary.  I don’t care if you want to argue he “attacked” the police, THIS right here is what we’re talking about.  The police are supposed to DEESCALATE a situation, not respond with deadlier force!  He didn’t have to fire his gun at a man WHO WAS RUNNING AWAY.  Aren’t police supposed to be trained to handle situations like this without having to resort to lethal force EVERY time?  Where were the fucking rubber bullets in this situation?  The cops go for their guns EVERY. FUCKING. TIME.... this is why we need police reform.",3 years ago,0
944,@hamed3423,You shouldn't resist ever. This one i'm not supporting. He shot at cops and resisted arrest. He was drunk as hell and we need to stop normalizing this in the community.,3 years ago,0
945,@youdamanyoudaman,Cnn really does try to twist everything,3 years ago,0
946,@Bradyvilleboy,CNN never gives the whole story. This man chose a very bad path.,3 years ago,0
947,@emodemocrat6281,https://www.youtube.com/watch?v=hnRuWcgflaE full video,3 years ago,0
948,@jondc32,Ridiculous reporting,3 years ago,0
949,@waywardson9548,,3 years ago,0
950,@krismorgan1405,You guys are manipulating the angle show the other angle,3 years ago,0
951,@dopeskaterat95,He fucking ran away with the cops taser,3 years ago,0
952,@scottcasey9240,CNN has shortened the video to fit their narrative.,3 years ago,0
953,@oso0012,"I'm a huge supporter of the defund the police movement, but this was clearly not police brutality Rayshard completely messed up. should he have died no and it's unfortunate but this is not the same as Goerge Floyd and I hope the movement doesn't stick to its guns on this on when there is clear evidence of police brutality elsewhere.",3 years ago,0
954,@jayta906,Known criminal and child abuser dies. It isnt a tragedy. There fixed title,3 years ago,0
955,@cesartrujillo8813,So now all attorneys are black to? lol come on man come on this is getting rediciulus,3 years ago,0
956,@tonyjenkins7156,"Yet again, police escalating to kill. Protect and Serve = Point and Shoot",3 years ago,1
